_id,addresses,admin_graphql_api_id,created_at,currency,default_address,email,email_marketing_consent,first_name,id,last_name,last_order_id,last_order_name,multipass_identifier,note,orders_count,phone,sms_marketing_consent,state,tags,tax_exempt,tax_exemptions,total_spent,updated_at,verified_email
47702588990560068,"[{'id': 28928630363651406, 'customer_id': 47702588990560068, 'first_name': 'otVKeJ', 'last_name': 'ORIoT', 'company': None, 'address1': '848 fhKCuM EcC', 'address2': None, 'city': 'Columbus', 'province': 'OH', 'country': 'VE', 'zip': '43201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/47702588990560068,2021-11-30T01:14:55+00:00,,"{'id': 28928630363651406, 'customer_id': 47702588990560068, 'first_name': 'otVKeJ', 'last_name': 'ORIoT', 'company': None, 'address1': '848 fhKCuM EcC', 'address2': None, 'city': 'Columbus', 'province': 'OH', 'country': 'VE', 'zip': '43201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",ufon@yahoo.io,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",otVKeJ,47702588990560068,ORIoT,,,,,0,,,disabled,,False,[],0.00,2021-11-30T01:14:55+00:00,True
15068180148811846,"[{'id': 25677773112332616, 'customer_id': 15068180148811846, 'first_name': 'nOfHFz', 'last_name': 'KBhpn', 'company': None, 'address1': '304 iOREJD hdm', 'address2': None, 'city': 'El Paso', 'province': 'TX', 'country': 'BR', 'zip': '79901', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/15068180148811846,2021-07-09T16:31:57+00:00,,"{'id': 25677773112332616, 'customer_id': 15068180148811846, 'first_name': 'nOfHFz', 'last_name': 'KBhpn', 'company': None, 'address1': '304 iOREJD hdm', 'address2': None, 'city': 'El Paso', 'province': 'TX', 'country': 'BR', 'zip': '79901', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",lyQO@example.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",nOfHFz,15068180148811846,KBhpn,,,,,0,,,disabled,,False,[],0.00,2021-07-09T16:31:57+00:00,True
3469039607355720,"[{'id': 16208140290623811, 'customer_id': 3469039607355720, 'first_name': 'xiwsyS', 'last_name': 'KPEXp', 'company': None, 'address1': '307 BGixTE vOS', 'address2': None, 'city': 'Oakland', 'province': 'CA', 'country': 'HK', 'zip': '94601', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/3469039607355720,2020-07-26T15:14:34+00:00,,"{'id': 16208140290623811, 'customer_id': 3469039607355720, 'first_name': 'xiwsyS', 'last_name': 'KPEXp', 'company': None, 'address1': '307 BGixTE vOS', 'address2': None, 'city': 'Oakland', 'province': 'CA', 'country': 'HK', 'zip': '94601', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",fZOE@test.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",xiwsyS,3469039607355720,KPEXp,,,,,0,,,disabled,,False,[],0.00,2020-07-26T15:14:34+00:00,True
32248034767477570,"[{'id': 16946554575151945, 'customer_id': 32248034767477570, 'first_name': 'UDsrJV', 'last_name': 'CcOLW', 'company': None, 'address1': '126 JiyUoI uur', 'address2': None, 'city': 'Philadelphia', 'province': 'PA', 'country': 'PY', 'zip': '19101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/32248034767477570,2020-04-28T06:08:06+00:00,,"{'id': 16946554575151945, 'customer_id': 32248034767477570, 'first_name': 'UDsrJV', 'last_name': 'CcOLW', 'company': None, 'address1': '126 JiyUoI uur', 'address2': None, 'city': 'Philadelphia', 'province': 'PA', 'country': 'PY', 'zip': '19101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",BTUE@example.com,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",UDsrJV,32248034767477570,CcOLW,,,,,0,,,disabled,,False,[],0.00,2020-04-28T06:08:06+00:00,True
70156010334268997,"[{'id': 70349633523303754, 'customer_id': 70156010334268997, 'first_name': 'AWsEXH', 'last_name': 'ROfSq', 'company': None, 'address1': '026 bCIHjQ bcB', 'address2': None, 'city': 'Newark', 'province': 'NJ', 'country': 'AZ', 'zip': '07101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/70156010334268997,2020-10-16T20:39:02+00:00,,"{'id': 70349633523303754, 'customer_id': 70156010334268997, 'first_name': 'AWsEXH', 'last_name': 'ROfSq', 'company': None, 'address1': '026 bCIHjQ bcB', 'address2': None, 'city': 'Newark', 'province': 'NJ', 'country': 'AZ', 'zip': '07101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",mezd@outlook.com,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",AWsEXH,70156010334268997,ROfSq,,,,,0,,,disabled,,False,[],0.00,2020-10-16T20:39:02+00:00,True
62326693469193287,"[{'id': 45647677586274885, 'customer_id': 62326693469193287, 'first_name': 'mPVVIx', 'last_name': 'CPhQX', 'company': None, 'address1': '269 yagIgi izg', 'address2': None, 'city': 'Indianapolis', 'province': 'IN', 'country': 'JP', 'zip': '46201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/62326693469193287,2020-12-12T17:32:31+00:00,,"{'id': 45647677586274885, 'customer_id': 62326693469193287, 'first_name': 'mPVVIx', 'last_name': 'CPhQX', 'company': None, 'address1': '269 yagIgi izg', 'address2': None, 'city': 'Indianapolis', 'province': 'IN', 'country': 'JP', 'zip': '46201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",EeDY@yahoo.io,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",mPVVIx,62326693469193287,CPhQX,,,,,0,,,disabled,,False,[],0.00,2020-12-12T17:32:31+00:00,True
70713408195926607,"[{'id': 35753007426838597, 'customer_id': 70713408195926607, 'first_name': 'MXFzxN', 'last_name': 'qjhNd', 'company': None, 'address1': '603 gKspus BGq', 'address2': None, 'city': 'Washington', 'province': 'DC', 'country': 'SO', 'zip': '20001', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/70713408195926607,2021-07-08T22:26:11+00:00,,"{'id': 35753007426838597, 'customer_id': 70713408195926607, 'first_name': 'MXFzxN', 'last_name': 'qjhNd', 'company': None, 'address1': '603 gKspus BGq', 'address2': None, 'city': 'Washington', 'province': 'DC', 'country': 'SO', 'zip': '20001', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",anaM@yahoo.edu,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",MXFzxN,70713408195926607,qjhNd,,,,,0,,,disabled,,False,[],0.00,2021-07-08T22:26:11+00:00,True
66043395504579396,"[{'id': 40146750174741583, 'customer_id': 66043395504579396, 'first_name': 'ZrkYrT', 'last_name': 'IBkez', 'company': None, 'address1': '936 xmObBx Erc', 'address2': None, 'city': 'Greensboro', 'province': 'NC', 'country': 'AT', 'zip': '27401', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/66043395504579396,2020-06-01T21:24:27+00:00,,"{'id': 40146750174741583, 'customer_id': 66043395504579396, 'first_name': 'ZrkYrT', 'last_name': 'IBkez', 'company': None, 'address1': '936 xmObBx Erc', 'address2': None, 'city': 'Greensboro', 'province': 'NC', 'country': 'AT', 'zip': '27401', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",PoJk@outlook.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",ZrkYrT,66043395504579396,IBkez,,,,,0,,,disabled,,False,[],0.00,2020-06-01T21:24:27+00:00,True
15089253481229637,"[{'id': 30739804880110159, 'customer_id': 15089253481229637, 'first_name': 'gXGwPI', 'last_name': 'jCCnQ', 'company': None, 'address1': '962 DwWUzs aCK', 'address2': None, 'city': 'Corpus Christi', 'province': 'TX', 'country': 'FK', 'zip': '78401', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/15089253481229637,2020-12-13T03:16:08+00:00,,"{'id': 30739804880110159, 'customer_id': 15089253481229637, 'first_name': 'gXGwPI', 'last_name': 'jCCnQ', 'company': None, 'address1': '962 DwWUzs aCK', 'address2': None, 'city': 'Corpus Christi', 'province': 'TX', 'country': 'FK', 'zip': '78401', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",VgkZ@outlook.io,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",gXGwPI,15089253481229637,jCCnQ,,,,,0,,,disabled,,False,[],0.00,2020-12-13T03:16:08+00:00,True
40857680235247427,"[{'id': 15856204516461642, 'customer_id': 40857680235247427, 'first_name': 'OTXhCm', 'last_name': 'iswZH', 'company': None, 'address1': '542 utuWGK dJX', 'address2': None, 'city': 'El Paso', 'province': 'TX', 'country': 'GG', 'zip': '79901', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/40857680235247427,2021-03-27T00:39:09+00:00,,"{'id': 15856204516461642, 'customer_id': 40857680235247427, 'first_name': 'OTXhCm', 'last_name': 'iswZH', 'company': None, 'address1': '542 utuWGK dJX', 'address2': None, 'city': 'El Paso', 'province': 'TX', 'country': 'GG', 'zip': '79901', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",soJd@test.org,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",OTXhCm,40857680235247427,iswZH,,,,,0,,,disabled,,False,[],0.00,2021-03-27T00:39:09+00:00,True
46503358311676489,"[{'id': 18892912546100813, 'customer_id': 46503358311676489, 'first_name': 'AeFWIV', 'last_name': 'fqNhl', 'company': None, 'address1': '959 qIyTvb vto', 'address2': None, 'city': 'St. Paul', 'province': 'MN', 'country': 'CC', 'zip': '55101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/46503358311676489,2020-10-31T08:38:25+00:00,,"{'id': 18892912546100813, 'customer_id': 46503358311676489, 'first_name': 'AeFWIV', 'last_name': 'fqNhl', 'company': None, 'address1': '959 qIyTvb vto', 'address2': None, 'city': 'St. Paul', 'province': 'MN', 'country': 'CC', 'zip': '55101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",JVhj@example.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",AeFWIV,46503358311676489,fqNhl,,,,,0,,,disabled,,False,[],0.00,2020-10-31T08:38:25+00:00,True
1038258602104910,"[{'id': 60177498667971651, 'customer_id': 1038258602104910, 'first_name': 'sZFvue', 'last_name': 'NwAwD', 'company': None, 'address1': '735 AXwxTG nlY', 'address2': None, 'city': 'Bakersfield', 'province': 'CA', 'country': 'MM', 'zip': '93301', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/1038258602104910,2021-11-25T20:25:40+00:00,,"{'id': 60177498667971651, 'customer_id': 1038258602104910, 'first_name': 'sZFvue', 'last_name': 'NwAwD', 'company': None, 'address1': '735 AXwxTG nlY', 'address2': None, 'city': 'Bakersfield', 'province': 'CA', 'country': 'MM', 'zip': '93301', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",Lzit@test.com,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",sZFvue,1038258602104910,NwAwD,,,,,0,,,disabled,,False,[],0.00,2021-11-25T20:25:40+00:00,True
14847447566469455,"[{'id': 66477808167898959, 'customer_id': 14847447566469455, 'first_name': 'HvsfXq', 'last_name': 'HsJGF', 'company': None, 'address1': '806 Xohirj fRy', 'address2': None, 'city': 'El Paso', 'province': 'TX', 'country': 'AX', 'zip': '79901', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/14847447566469455,2020-01-21T09:12:14+00:00,,"{'id': 66477808167898959, 'customer_id': 14847447566469455, 'first_name': 'HvsfXq', 'last_name': 'HsJGF', 'company': None, 'address1': '806 Xohirj fRy', 'address2': None, 'city': 'El Paso', 'province': 'TX', 'country': 'AX', 'zip': '79901', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",tBkA@outlook.io,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",HvsfXq,14847447566469455,HsJGF,,,,,0,,,disabled,,False,[],0.00,2020-01-21T09:12:14+00:00,True
63100097330325568,"[{'id': 48693533703924806, 'customer_id': 63100097330325568, 'first_name': 'aXiQOL', 'last_name': 'wCNwR', 'company': None, 'address1': '811 QLiLFl Uzk', 'address2': None, 'city': 'Cincinnati', 'province': 'OH', 'country': 'MN', 'zip': '45201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/63100097330325568,2021-01-14T20:29:10+00:00,,"{'id': 48693533703924806, 'customer_id': 63100097330325568, 'first_name': 'aXiQOL', 'last_name': 'wCNwR', 'company': None, 'address1': '811 QLiLFl Uzk', 'address2': None, 'city': 'Cincinnati', 'province': 'OH', 'country': 'MN', 'zip': '45201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",GioE@yahoo.org,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",aXiQOL,63100097330325568,wCNwR,,,,,0,,,disabled,,False,[],0.00,2021-01-14T20:29:10+00:00,True
57163184860131146,"[{'id': 70944987641926477, 'customer_id': 57163184860131146, 'first_name': 'tICOek', 'last_name': 'RjSVi', 'company': None, 'address1': '271 axqgoS yhV', 'address2': None, 'city': 'Chicago', 'province': 'IL', 'country': 'AU', 'zip': '60601', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/57163184860131146,2021-10-08T02:40:54+00:00,,"{'id': 70944987641926477, 'customer_id': 57163184860131146, 'first_name': 'tICOek', 'last_name': 'RjSVi', 'company': None, 'address1': '271 axqgoS yhV', 'address2': None, 'city': 'Chicago', 'province': 'IL', 'country': 'AU', 'zip': '60601', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",YUba@outlook.io,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",tICOek,57163184860131146,RjSVi,,,,,0,,,disabled,,False,[],0.00,2021-10-08T02:40:54+00:00,True
7325521638513484,"[{'id': 1189463308958784, 'customer_id': 7325521638513484, 'first_name': 'PewRhx', 'last_name': 'NNLsg', 'company': None, 'address1': '921 yXfFfp WoW', 'address2': None, 'city': 'San Francisco', 'province': 'CA', 'country': 'HK', 'zip': '94101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/7325521638513484,2021-12-25T20:39:03+00:00,,"{'id': 1189463308958784, 'customer_id': 7325521638513484, 'first_name': 'PewRhx', 'last_name': 'NNLsg', 'company': None, 'address1': '921 yXfFfp WoW', 'address2': None, 'city': 'San Francisco', 'province': 'CA', 'country': 'HK', 'zip': '94101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",cHpG@gmail.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",PewRhx,7325521638513484,NNLsg,,,,,0,,,disabled,,False,[],0.00,2021-12-25T20:39:03+00:00,True
9185484016713804,"[{'id': 66928694062149189, 'customer_id': 9185484016713804, 'first_name': 'qxVYtO', 'last_name': 'SUfoz', 'company': None, 'address1': '151 YcxEul XYG', 'address2': None, 'city': 'Denver', 'province': 'CO', 'country': 'CR', 'zip': '80201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/9185484016713804,2021-02-07T22:09:37+00:00,,"{'id': 66928694062149189, 'customer_id': 9185484016713804, 'first_name': 'qxVYtO', 'last_name': 'SUfoz', 'company': None, 'address1': '151 YcxEul XYG', 'address2': None, 'city': 'Denver', 'province': 'CO', 'country': 'CR', 'zip': '80201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",ctlL@gmail.com,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",qxVYtO,9185484016713804,SUfoz,,,,,0,,,disabled,,False,[],0.00,2021-02-07T22:09:37+00:00,True
54154450838204480,"[{'id': 37669604643753295, 'customer_id': 54154450838204480, 'first_name': 'tbRSlk', 'last_name': 'xyPYE', 'company': None, 'address1': '888 kzDxnb eia', 'address2': None, 'city': 'Stockton', 'province': 'CA', 'country': 'CU', 'zip': '95201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/54154450838204480,2021-06-13T12:44:35+00:00,,"{'id': 37669604643753295, 'customer_id': 54154450838204480, 'first_name': 'tbRSlk', 'last_name': 'xyPYE', 'company': None, 'address1': '888 kzDxnb eia', 'address2': None, 'city': 'Stockton', 'province': 'CA', 'country': 'CU', 'zip': '95201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",unQW@test.org,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",tbRSlk,54154450838204480,xyPYE,,,,,0,,,disabled,,False,[],0.00,2021-06-13T12:44:35+00:00,True
55435048787146059,"[{'id': 6553101335428942, 'customer_id': 55435048787146059, 'first_name': 'sXaZPY', 'last_name': 'ChQyA', 'company': None, 'address1': '052 UoiXxR VRE', 'address2': None, 'city': 'Garland', 'province': 'TX', 'country': 'MM', 'zip': '75040', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/55435048787146059,2020-11-20T15:07:42+00:00,,"{'id': 6553101335428942, 'customer_id': 55435048787146059, 'first_name': 'sXaZPY', 'last_name': 'ChQyA', 'company': None, 'address1': '052 UoiXxR VRE', 'address2': None, 'city': 'Garland', 'province': 'TX', 'country': 'MM', 'zip': '75040', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",GMMy@gmail.io,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",sXaZPY,55435048787146059,ChQyA,,,,,0,,,disabled,,False,[],0.00,2020-11-20T15:07:42+00:00,True
36988813370893131,"[{'id': 65952679033629260, 'customer_id': 36988813370893131, 'first_name': 'ANDEAA', 'last_name': 'SKVGX', 'company': None, 'address1': '250 imrvri YqS', 'address2': None, 'city': 'Garland', 'province': 'TX', 'country': 'SM', 'zip': '75040', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/36988813370893131,2020-03-28T07:33:53+00:00,,"{'id': 65952679033629260, 'customer_id': 36988813370893131, 'first_name': 'ANDEAA', 'last_name': 'SKVGX', 'company': None, 'address1': '250 imrvri YqS', 'address2': None, 'city': 'Garland', 'province': 'TX', 'country': 'SM', 'zip': '75040', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",nfgh@gmail.com,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",ANDEAA,36988813370893131,SKVGX,,,,,0,,,disabled,,False,[],0.00,2020-03-28T07:33:53+00:00,True
29019122426902592,"[{'id': 47533724407968586, 'customer_id': 29019122426902592, 'first_name': 'scPxgA', 'last_name': 'hQsXX', 'company': None, 'address1': '970 rSOBlb RSh', 'address2': None, 'city': 'Cleveland', 'province': 'OH', 'country': 'MU', 'zip': '44101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/29019122426902592,2020-10-21T19:28:18+00:00,,"{'id': 47533724407968586, 'customer_id': 29019122426902592, 'first_name': 'scPxgA', 'last_name': 'hQsXX', 'company': None, 'address1': '970 rSOBlb RSh', 'address2': None, 'city': 'Cleveland', 'province': 'OH', 'country': 'MU', 'zip': '44101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",yRVw@gmail.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",scPxgA,29019122426902592,hQsXX,,,,,0,,,disabled,,False,[],0.00,2020-10-21T19:28:18+00:00,True
11030176773693508,"[{'id': 48734191515239759, 'customer_id': 11030176773693508, 'first_name': 'tBknOO', 'last_name': 'FMbGq', 'company': None, 'address1': '761 FvGnPs mCb', 'address2': None, 'city': 'Plano', 'province': 'TX', 'country': 'JP', 'zip': '75023', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/11030176773693508,2021-09-25T13:58:10+00:00,,"{'id': 48734191515239759, 'customer_id': 11030176773693508, 'first_name': 'tBknOO', 'last_name': 'FMbGq', 'company': None, 'address1': '761 FvGnPs mCb', 'address2': None, 'city': 'Plano', 'province': 'TX', 'country': 'JP', 'zip': '75023', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",WGny@gmail.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",tBknOO,11030176773693508,FMbGq,,,,,0,,,disabled,,False,[],0.00,2021-09-25T13:58:10+00:00,True
32553152436158282,"[{'id': 43804869104252224, 'customer_id': 32553152436158282, 'first_name': 'KtGvBC', 'last_name': 'VfsQt', 'company': None, 'address1': '389 mLyRdZ IyA', 'address2': None, 'city': 'Fort Worth', 'province': 'TX', 'country': 'GA', 'zip': '76101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/32553152436158282,2021-12-19T19:19:21+00:00,,"{'id': 43804869104252224, 'customer_id': 32553152436158282, 'first_name': 'KtGvBC', 'last_name': 'VfsQt', 'company': None, 'address1': '389 mLyRdZ IyA', 'address2': None, 'city': 'Fort Worth', 'province': 'TX', 'country': 'GA', 'zip': '76101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",AqCO@test.edu,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",KtGvBC,32553152436158282,VfsQt,,,,,0,,,disabled,,False,[],0.00,2021-12-19T19:19:21+00:00,True
65106426869856576,"[{'id': 24535533852809294, 'customer_id': 65106426869856576, 'first_name': 'DDJsze', 'last_name': 'qUWlv', 'company': None, 'address1': '607 MmRiIF yXE', 'address2': None, 'city': 'Plano', 'province': 'TX', 'country': 'ES', 'zip': '75023', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/65106426869856576,2021-02-25T00:32:58+00:00,,"{'id': 24535533852809294, 'customer_id': 65106426869856576, 'first_name': 'DDJsze', 'last_name': 'qUWlv', 'company': None, 'address1': '607 MmRiIF yXE', 'address2': None, 'city': 'Plano', 'province': 'TX', 'country': 'ES', 'zip': '75023', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",sqfO@yahoo.net,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",DDJsze,65106426869856576,qUWlv,,,,,0,,,disabled,,False,[],0.00,2021-02-25T00:32:58+00:00,True
28414769507883593,"[{'id': 69296281995970376, 'customer_id': 28414769507883593, 'first_name': 'HXzerP', 'last_name': 'oxebC', 'company': None, 'address1': '175 daXNgc QYU', 'address2': None, 'city': 'Tampa', 'province': 'FL', 'country': 'PH', 'zip': '33601', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/28414769507883593,2020-03-23T12:22:42+00:00,,"{'id': 69296281995970376, 'customer_id': 28414769507883593, 'first_name': 'HXzerP', 'last_name': 'oxebC', 'company': None, 'address1': '175 daXNgc QYU', 'address2': None, 'city': 'Tampa', 'province': 'FL', 'country': 'PH', 'zip': '33601', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",rTuW@example.edu,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",HXzerP,28414769507883593,oxebC,,,,,0,,,disabled,,False,[],0.00,2020-03-23T12:22:42+00:00,True
37581229455749453,"[{'id': 56506761571110986, 'customer_id': 37581229455749453, 'first_name': 'MEQPgW', 'last_name': 'wpipY', 'company': None, 'address1': '859 xSFtFK Jrl', 'address2': None, 'city': 'Las Vegas', 'province': 'NV', 'country': 'NG', 'zip': '89101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/37581229455749453,2020-04-14T03:08:08+00:00,,"{'id': 56506761571110986, 'customer_id': 37581229455749453, 'first_name': 'MEQPgW', 'last_name': 'wpipY', 'company': None, 'address1': '859 xSFtFK Jrl', 'address2': None, 'city': 'Las Vegas', 'province': 'NV', 'country': 'NG', 'zip': '89101', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",tOsb@outlook.io,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",MEQPgW,37581229455749453,wpipY,,,,,0,,,disabled,,False,[],0.00,2020-04-14T03:08:08+00:00,True
46069997945382476,"[{'id': 30020423868917581, 'customer_id': 46069997945382476, 'first_name': 'IQVjyT', 'last_name': 'lfLyc', 'company': None, 'address1': '675 tuRpxB ZmS', 'address2': None, 'city': 'Baltimore', 'province': 'MD', 'country': 'BT', 'zip': '21201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}]",gid://shopify/Customer/46069997945382476,2020-10-14T18:00:36+00:00,,"{'id': 30020423868917581, 'customer_id': 46069997945382476, 'first_name': 'IQVjyT', 'last_name': 'lfLyc', 'company': None, 'address1': '675 tuRpxB ZmS', 'address2': None, 'city': 'Baltimore', 'province': 'MD', 'country': 'BT', 'zip': '21201', 'phone': None, 'name': '', 'province_code': None, 'country_code': '', 'country_name': '', 'default': True}",qFWp@gmail.org,"{'state': 'not_subscribed', 'opt_in_level': 'single_opt_in', 'consent_updated_at': None}",IQVjyT,46069997945382476,lfLyc,,,,,0,,,disabled,,False,[],0.00,2020-10-14T18:00:36+00:00,True
